machine_id,date,location,operating_hours,fuel_consumed_liters,idle_time_minutes,avg_speed_kmh,engine_hours_total,fault_code
JD-008,2024-01-01,Nagpur,9.9,123.21,24.44,11.73,109.08,NONE
JD-008,2024-01-02,Nagpur,11.36,140.26,26.4,19.81,120.44,NONE
JD-008,2024-01-03,Nagpur,7.88,99.76,36.92,15.36,128.32,NONE
JD-008,2024-01-04,Nagpur,8.91,118.69,24.66,13.58,137.24,E003
JD-008,2024-01-05,Nagpur,4.6,58.64,33.53,9.8,141.84,NONE
JD-008,2024-01-06,Nagpur,5.56,80.5,31.81,6.24,147.4,NONE
JD-008,2024-01-07,Nagpur,8.61,110.32,13.45,6.05,156.01,NONE
JD-008,2024-01-08,Nagpur,10.67,136.63,13.67,13.76,166.68,NONE
JD-008,2024-01-09,Nagpur,10.75,144.38,23.11,5.8,177.44,NONE
JD-008,2024-01-10,Nagpur,7.59,112.33,26.85,11.65,185.03,NONE
JD-008,2024-01-11,Nagpur,6.52,83.2,21.73,6.99,191.55,NONE
JD-008,2024-01-12,Nagpur,10.13,167.0,36.86,22.3,201.69,NONE
JD-008,2024-01-13,Nagpur,8.81,135.0,19.69,17.62,210.49,NONE
JD-008,2024-01-14,Nagpur,7.65,109.94,31.53,10.64,218.14,NONE
JD-008,2024-01-15,Nagpur,6.54,106.68,13.95,14.71,224.68,NONE
JD-008,2024-01-16,Nagpur,11.3,168.83,26.23,9.99,235.98,NONE
JD-008,2024-01-17,Nagpur,6.75,107.84,26.56,15.29,242.73,NONE
JD-008,2024-01-18,Nagpur,4.8,59.28,36.7,12.54,247.53,NONE
JD-008,2024-01-19,Nagpur,8.83,111.52,29.66,23.65,256.35,NONE
JD-008,2024-01-20,Nagpur,8.61,110.46,27.12,20.33,264.96,E002
JD-008,2024-01-21,Nagpur,7.25,116.79,28.8,22.98,272.21,NONE
JD-008,2024-01-22,Nagpur,8.99,115.58,20.3,9.04,281.2,NONE
JD-008,2024-01-23,Nagpur,11.27,175.69,29.49,11.02,292.47,NONE
JD-008,2024-01-24,Nagpur,5.47,85.21,24.42,9.52,297.94,NONE
JD-008,2024-01-25,Nagpur,8.93,111.35,20.71,14.37,306.87,NONE
JD-008,2024-01-26,Nagpur,5.18,85.85,17.78,7.61,312.06,NONE
JD-008,2024-01-27,Nagpur,5.63,87.95,23.2,16.31,317.69,NONE
JD-008,2024-01-28,Nagpur,4.17,51.85,23.71,21.33,321.85,NONE
JD-008,2024-01-29,Nagpur,11.08,140.36,26.03,23.26,332.94,NONE
JD-008,2024-01-30,Nagpur,7.1,112.87,15.89,23.71,340.04,NONE
JD-008,2024-01-31,Nagpur,10.01,163.91,29.5,12.27,350.05,NONE
JD-008,2024-02-01,Nagpur,11.51,155.15,20.86,19.02,361.56,NONE
JD-008,2024-02-02,Nagpur,10.12,165.21,17.67,20.96,371.68,NONE
JD-008,2024-02-03,Nagpur,9.91,124.51,22.24,10.66,381.59,NONE
JD-008,2024-02-04,Nagpur,6.44,106.54,28.65,19.35,388.02,NONE
JD-008,2024-02-05,Nagpur,11.81,164.51,32.64,13.69,399.84,NONE
JD-008,2024-02-06,Nagpur,10.96,143.24,36.3,9.38,410.79,E001
JD-008,2024-02-07,Nagpur,6.61,102.91,22.41,17.16,417.4,E003
JD-008,2024-02-08,Nagpur,7.56,117.2,18.26,6.17,424.96,NONE
JD-008,2024-02-09,Nagpur,6.4,91.81,16.75,12.1,431.36,NONE
JD-008,2024-02-10,Nagpur,7.2,90.28,27.16,22.69,438.56,NONE
JD-008,2024-02-11,Nagpur,5.21,77.6,29.2,13.39,443.77,NONE
JD-008,2024-02-12,Nagpur,9.61,135.21,25.19,5.15,453.38,NONE
JD-008,2024-02-13,Nagpur,9.53,144.52,13.5,12.37,462.91,NONE
JD-008,2024-02-14,Nagpur,11.83,167.01,25.12,23.2,474.75,E001
JD-008,2024-02-15,Nagpur,9.74,144.27,32.54,22.29,484.48,NONE
JD-008,2024-02-16,Nagpur,7.66,109.85,22.21,24.33,492.14,NONE
JD-008,2024-02-17,Nagpur,9.58,121.16,34.17,14.61,501.72,NONE
JD-008,2024-02-18,Nagpur,4.55,66.77,22.99,22.55,506.27,E003
JD-008,2024-02-19,Nagpur,5.63,89.4,26.52,6.09,511.9,NONE
JD-008,2024-02-20,Nagpur,11.77,170.89,19.83,14.39,523.67,NONE
JD-008,2024-02-21,Nagpur,10.86,147.87,17.37,7.58,534.54,NONE
JD-008,2024-02-22,Nagpur,6.38,100.04,24.36,9.55,540.92,NONE
JD-008,2024-02-23,Nagpur,5.33,73.19,36.1,11.86,546.25,NONE
JD-008,2024-02-24,Nagpur,11.9,171.37,17.03,22.82,558.15,NONE
JD-008,2024-02-25,Nagpur,7.68,118.07,37.2,6.0,565.84,NONE
JD-008,2024-02-26,Nagpur,4.77,73.58,19.6,8.69,570.61,NONE
JD-008,2024-02-27,Nagpur,4.31,53.44,31.95,7.69,574.92,NONE
JD-008,2024-02-28,Nagpur,7.74,115.49,23.27,5.54,582.67,NONE
JD-008,2024-02-29,Nagpur,10.27,126.66,31.64,22.87,592.93,NONE
JD-008,2024-03-01,Nagpur,7.46,109.05,24.49,12.78,600.4,NONE
JD-008,2024-03-02,Nagpur,11.1,179.45,20.95,17.3,611.5,NONE
JD-008,2024-03-03,Nagpur,11.42,187.93,25.3,14.06,622.91,NONE
JD-008,2024-03-04,Nagpur,6.23,102.47,16.12,16.6,629.14,NONE
JD-008,2024-03-05,Nagpur,6.26,84.52,22.69,24.98,635.4,NONE
JD-008,2024-03-06,Nagpur,4.44,65.7,14.61,8.09,639.84,NONE
JD-008,2024-03-07,Nagpur,7.52,109.02,19.02,11.33,647.36,NONE
JD-008,2024-03-08,Nagpur,4.7,63.89,36.77,23.89,652.05,NONE
JD-008,2024-03-09,Nagpur,6.68,98.62,35.34,5.12,658.73,NONE
JD-008,2024-03-10,Nagpur,10.49,172.0,14.83,8.23,669.22,E002
JD-008,2024-03-11,Nagpur,11.69,170.86,12.89,10.15,680.9,NONE
JD-008,2024-03-12,Nagpur,7.6,116.24,30.92,24.91,688.5,NONE
JD-008,2024-03-13,Nagpur,6.3,92.13,25.91,13.11,694.8,NONE
JD-008,2024-03-14,Nagpur,5.35,88.49,33.93,14.97,700.16,NONE
JD-008,2024-03-15,Nagpur,8.83,117.17,26.17,18.9,708.98,NONE
JD-008,2024-03-16,Nagpur,8.12,134.69,27.86,12.42,717.1,E002
JD-008,2024-03-17,Nagpur,10.18,132.6,22.18,11.94,727.28,NONE
JD-008,2024-03-18,Nagpur,7.45,116.89,24.67,20.88,734.74,NONE
JD-008,2024-03-19,Nagpur,8.61,118.62,32.84,9.77,743.35,NONE
JD-008,2024-03-20,Nagpur,5.8,83.9,19.08,5.18,749.14,NONE
JD-008,2024-03-21,Nagpur,9.19,133.26,23.71,24.34,758.33,NONE
JD-008,2024-03-22,Nagpur,8.57,137.41,16.03,16.38,766.9,NONE
JD-008,2024-03-23,Nagpur,10.94,162.18,30.54,12.44,777.84,NONE
JD-008,2024-03-24,Nagpur,4.74,67.66,22.43,22.34,782.58,NONE
JD-008,2024-03-25,Nagpur,5.95,98.11,36.56,9.95,788.53,NONE
JD-008,2024-03-26,Nagpur,6.78,109.73,36.77,13.87,795.32,NONE
JD-008,2024-03-27,Nagpur,6.57,95.71,29.78,10.47,801.89,NONE
JD-008,2024-03-28,Nagpur,9.89,123.78,13.77,12.73,811.78,NONE
JD-008,2024-03-29,Nagpur,6.83,93.26,24.85,11.41,818.61,NONE
JD-008,2024-03-30,Nagpur,5.54,75.5,36.98,13.22,824.14,NONE
JD-008,2024-03-31,Nagpur,7.56,111.78,37.19,9.83,831.7,NONE
JD-008,2024-04-01,Nagpur,9.45,145.49,27.76,6.77,841.15,NONE
JD-008,2024-04-02,Nagpur,9.41,118.33,27.48,19.79,850.57,NONE
JD-008,2024-04-03,Nagpur,5.69,90.66,13.3,21.88,856.26,E001
JD-008,2024-04-04,Nagpur,7.68,101.67,15.89,24.07,863.94,NONE
JD-008,2024-04-05,Nagpur,4.58,60.26,21.26,17.4,868.52,NONE
JD-008,2024-04-06,Nagpur,8.36,107.28,19.8,9.78,876.88,NONE
JD-008,2024-04-07,Nagpur,5.71,80.33,30.19,9.35,882.59,NONE
JD-008,2024-04-08,Nagpur,6.93,96.97,37.02,24.09,889.52,NONE
JD-008,2024-04-09,Nagpur,10.4,138.73,14.24,11.34,899.92,NONE
JD-008,2024-04-10,Nagpur,6.13,88.85,32.03,22.17,906.06,NONE
JD-008,2024-04-11,Nagpur,10.76,149.01,29.77,11.26,916.81,NONE
JD-008,2024-04-12,Nagpur,4.49,68.8,12.78,13.18,921.3,NONE
JD-008,2024-04-13,Nagpur,6.64,101.5,31.75,11.08,927.94,NONE
JD-008,2024-04-14,Nagpur,10.49,142.33,23.73,19.54,938.43,NONE
JD-008,2024-04-15,Nagpur,9.54,158.16,18.18,18.25,947.97,NONE
JD-008,2024-04-16,Nagpur,8.88,144.34,16.46,20.04,956.85,E001
JD-008,2024-04-17,Nagpur,8.55,115.21,24.43,11.68,965.4,NONE
JD-008,2024-04-18,Nagpur,8.63,139.41,26.81,17.63,974.03,NONE
JD-008,2024-04-19,Nagpur,8.15,101.97,18.37,14.84,982.18,NONE
JD-008,2024-04-20,Nagpur,6.48,84.77,25.17,11.46,988.66,NONE
JD-008,2024-04-21,Nagpur,6.06,86.74,15.88,23.55,994.73,NONE
JD-008,2024-04-22,Nagpur,10.94,168.05,15.2,20.52,1005.67,NONE
JD-008,2024-04-23,Nagpur,10.46,163.44,15.39,17.88,1016.13,NONE
JD-008,2024-04-24,Nagpur,10.67,157.92,28.74,14.17,1026.81,NONE
JD-008,2024-04-25,Nagpur,8.23,102.37,28.56,6.63,1035.04,NONE
JD-008,2024-04-26,Nagpur,7.48,101.42,26.21,7.67,1042.52,NONE
JD-008,2024-04-27,Nagpur,9.53,150.03,16.63,7.09,1052.05,NONE
JD-008,2024-04-28,Nagpur,5.16,83.11,25.78,14.35,1057.21,NONE
JD-008,2024-04-29,Nagpur,4.85,73.33,34.3,21.56,1062.07,NONE
JD-008,2024-04-30,Nagpur,9.01,113.65,15.35,5.99,1071.08,NONE
JD-008,2024-05-01,Nagpur,6.06,78.04,19.06,12.7,1077.14,NONE
JD-008,2024-05-02,Nagpur,11.54,172.43,33.47,19.21,1088.68,NONE
JD-008,2024-05-03,Nagpur,4.9,75.86,19.43,17.78,1093.58,NONE
JD-008,2024-05-04,Nagpur,6.73,111.8,19.14,10.58,1100.31,NONE
JD-008,2024-05-05,Nagpur,11.45,141.88,30.0,19.51,1111.75,NONE
JD-008,2024-05-06,Nagpur,10.69,176.58,37.0,6.31,1122.44,NONE
JD-008,2024-05-07,Nagpur,10.57,159.61,28.77,7.57,1133.02,NONE
JD-008,2024-05-08,Nagpur,9.2,152.3,35.4,13.78,1142.22,NONE
JD-008,2024-05-09,Nagpur,4.32,59.87,33.25,19.03,1146.54,E001
JD-008,2024-05-10,Nagpur,7.67,96.15,23.24,14.38,1154.21,NONE
JD-008,2024-05-11,Nagpur,11.43,172.23,20.35,15.51,1165.64,NONE
JD-008,2024-05-12,Nagpur,4.53,74.76,21.56,14.56,1170.17,NONE
JD-008,2024-05-13,Nagpur,6.84,104.35,29.14,19.31,1177.01,NONE
JD-008,2024-05-14,Nagpur,6.15,83.94,15.68,18.11,1183.16,NONE
JD-008,2024-05-15,Nagpur,4.32,64.27,34.34,22.82,1187.48,NONE
JD-008,2024-05-16,Nagpur,7.59,108.43,14.47,18.42,1195.07,NONE
JD-008,2024-05-17,Nagpur,10.57,141.12,23.1,21.78,1205.64,NONE
JD-008,2024-05-18,Nagpur,11.02,147.02,26.34,8.85,1216.66,NONE
JD-008,2024-05-19,Nagpur,4.82,78.2,33.11,20.2,1221.47,NONE
JD-008,2024-05-20,Nagpur,4.39,70.02,23.52,11.85,1225.86,NONE
JD-008,2024-05-21,Nagpur,8.37,106.2,31.51,16.65,1234.23,NONE
JD-008,2024-05-22,Nagpur,5.49,71.99,17.15,6.14,1239.73,NONE
JD-008,2024-05-23,Nagpur,8.7,138.67,12.97,5.98,1248.43,NONE
JD-008,2024-05-24,Nagpur,8.58,135.98,20.73,11.99,1257.01,NONE
JD-008,2024-05-25,Nagpur,8.77,118.22,13.2,19.7,1265.78,NONE
JD-008,2024-05-26,Nagpur,9.01,133.36,31.13,18.5,1274.79,NONE
JD-008,2024-05-27,Nagpur,5.65,78.03,15.7,7.6,1280.43,NONE
JD-008,2024-05-28,Nagpur,9.41,150.68,36.67,17.57,1289.84,NONE
JD-008,2024-05-29,Nagpur,5.47,69.77,32.91,16.58,1295.32,NONE
JD-008,2024-05-30,Nagpur,8.95,140.27,30.17,21.69,1304.26,NONE
JD-008,2024-05-31,Nagpur,4.45,69.11,33.87,10.72,1308.71,NONE
JD-008,2024-06-01,Nagpur,9.12,124.56,36.55,5.67,1317.84,NONE
JD-008,2024-06-02,Nagpur,8.64,112.4,30.39,8.52,1326.47,E001
JD-008,2024-06-03,Nagpur,5.88,84.92,35.47,9.23,1332.36,NONE
JD-008,2024-06-04,Nagpur,5.15,80.31,25.09,23.24,1337.51,NONE
JD-008,2024-06-05,Nagpur,5.17,78.07,18.37,8.14,1342.68,NONE
JD-008,2024-06-06,Nagpur,9.47,140.73,31.46,11.19,1352.15,NONE
JD-008,2024-06-07,Nagpur,7.58,106.54,37.21,10.84,1359.74,NONE
JD-008,2024-06-08,Nagpur,6.36,87.92,26.69,10.05,1366.09,NONE
JD-008,2024-06-09,Nagpur,11.32,152.2,34.99,7.07,1377.42,NONE
JD-008,2024-06-10,Nagpur,9.25,150.11,16.77,24.37,1386.67,NONE
JD-008,2024-06-11,Nagpur,7.62,124.96,29.5,11.03,1394.29,NONE
JD-008,2024-06-12,Nagpur,5.51,74.93,14.87,7.88,1399.8,NONE
JD-008,2024-06-13,Nagpur,4.84,68.32,32.48,7.83,1404.64,NONE
JD-008,2024-06-14,Nagpur,5.04,76.05,17.48,6.95,1409.68,NONE
JD-008,2024-06-15,Nagpur,5.33,86.94,33.13,12.08,1415.01,NONE
JD-008,2024-06-16,Nagpur,9.25,135.19,29.51,18.65,1424.26,NONE
JD-008,2024-06-17,Nagpur,9.03,121.4,13.51,14.11,1433.29,NONE
JD-008,2024-06-18,Nagpur,11.13,164.25,33.4,24.83,1444.42,NONE
JD-008,2024-06-19,Nagpur,5.31,81.18,29.44,24.6,1449.73,NONE
JD-008,2024-06-20,Nagpur,11.88,181.46,18.64,20.97,1461.61,NONE
JD-008,2024-06-21,Nagpur,4.86,76.13,35.36,12.66,1466.47,NONE
JD-008,2024-06-22,Nagpur,9.05,128.04,23.51,11.21,1475.51,NONE
JD-008,2024-06-23,Nagpur,10.1,165.09,36.12,8.5,1485.61,NONE
JD-008,2024-06-24,Nagpur,11.0,170.34,18.87,6.35,1496.61,NONE
JD-008,2024-06-25,Nagpur,6.14,99.82,28.41,19.42,1502.75,E003
JD-008,2024-06-26,Nagpur,6.06,93.34,13.24,12.51,1508.81,NONE
JD-008,2024-06-27,Nagpur,9.01,116.49,33.17,9.7,1517.82,NONE
JD-008,2024-06-28,Nagpur,9.22,129.49,27.48,7.15,1527.04,NONE
JD-009,2024-01-01,Kolhapur,10.56,98.55,26.53,10.3,101.0,NONE
JD-009,2024-01-02,Kolhapur,9.3,86.07,52.79,15.06,110.3,NONE
JD-009,2024-01-03,Kolhapur,10.36,74.92,55.09,24.29,120.67,NONE
JD-009,2024-01-04,Kolhapur,5.31,40.51,22.38,10.43,125.98,NONE
JD-009,2024-01-05,Kolhapur,10.53,82.35,21.94,11.84,136.5,NONE
JD-009,2024-01-06,Kolhapur,11.85,99.95,34.16,8.33,148.35,NONE
JD-009,2024-01-07,Kolhapur,11.89,105.81,29.14,6.4,160.24,NONE
JD-009,2024-01-08,Kolhapur,4.45,32.03,40.3,23.58,164.7,NONE
JD-009,2024-01-09,Kolhapur,7.97,71.4,35.27,19.17,172.67,NONE
JD-009,2024-01-10,Kolhapur,9.85,72.18,32.11,17.75,182.53,NONE
JD-009,2024-01-11,Kolhapur,4.57,35.53,38.58,24.92,187.09,NONE
JD-009,2024-01-12,Kolhapur,7.8,69.29,34.75,20.93,194.89,NONE
JD-009,2024-01-13,Kolhapur,8.76,79.4,33.97,17.09,203.65,NONE
JD-009,2024-01-14,Kolhapur,9.04,71.57,24.02,6.87,212.69,NONE
JD-009,2024-01-15,Kolhapur,4.13,37.32,27.46,9.23,216.82,NONE
JD-009,2024-01-16,Kolhapur,9.89,75.94,37.51,8.25,226.71,NONE
JD-009,2024-01-17,Kolhapur,11.68,104.81,50.85,13.14,238.39,NONE
JD-009,2024-01-18,Kolhapur,10.1,73.23,18.96,5.4,248.49,NONE
JD-009,2024-01-19,Kolhapur,8.69,69.63,37.96,5.15,257.18,NONE
JD-009,2024-01-20,Kolhapur,7.38,63.85,35.15,19.64,264.56,NONE
JD-009,2024-01-21,Kolhapur,5.86,52.08,40.58,9.22,270.43,E001
JD-009,2024-01-22,Kolhapur,5.89,49.69,49.59,13.31,276.32,NONE
JD-009,2024-01-23,Kolhapur,6.07,54.67,43.6,13.96,282.39,NONE
JD-009,2024-01-24,Kolhapur,7.9,58.47,42.02,12.17,290.29,NONE
JD-009,2024-01-25,Kolhapur,11.97,96.56,36.76,16.32,302.26,NONE
JD-009,2024-01-26,Kolhapur,11.33,100.32,35.46,19.37,313.59,NONE
JD-009,2024-01-27,Kolhapur,8.69,70.39,25.81,14.28,322.28,NONE
JD-009,2024-01-28,Kolhapur,5.97,54.47,31.15,24.05,328.25,NONE
JD-009,2024-01-29,Kolhapur,8.26,69.74,38.89,7.59,336.51,NONE
JD-009,2024-01-30,Kolhapur,7.01,50.04,41.87,13.94,343.52,NONE
JD-009,2024-01-31,Kolhapur,10.22,76.04,24.78,13.13,353.74,E003
JD-009,2024-02-01,Kolhapur,11.41,98.5,34.26,15.35,365.15,NONE
JD-009,2024-02-02,Kolhapur,4.67,43.46,43.49,10.71,369.83,NONE
JD-009,2024-02-03,Kolhapur,8.69,62.26,54.66,8.5,378.51,NONE
JD-009,2024-02-04,Kolhapur,9.18,68.87,45.4,20.54,387.7,NONE
JD-009,2024-02-05,Kolhapur,9.39,78.83,51.92,6.57,397.09,NONE
JD-009,2024-02-06,Kolhapur,6.65,49.89,55.48,12.79,403.73,NONE
JD-009,2024-02-07,Kolhapur,9.86,84.49,26.55,9.78,413.59,NONE
JD-009,2024-02-08,Kolhapur,6.25,49.39,27.38,5.39,419.84,NONE
JD-009,2024-02-09,Kolhapur,11.04,102.1,31.38,11.77,430.88,NONE
JD-009,2024-02-10,Kolhapur,4.06,34.72,49.42,7.93,434.94,NONE
JD-009,2024-02-11,Kolhapur,5.28,46.57,41.62,5.9,440.21,NONE
JD-009,2024-02-12,Kolhapur,8.98,68.73,32.39,20.39,449.19,NONE
JD-009,2024-02-13,Kolhapur,10.49,82.6,53.96,13.13,459.68,NONE
JD-009,2024-02-14,Kolhapur,10.17,82.2,52.11,23.16,469.86,NONE
JD-009,2024-02-15,Kolhapur,4.7,43.15,49.43,20.83,474.56,NONE
JD-009,2024-02-16,Kolhapur,5.61,49.69,50.34,10.78,480.16,NONE
JD-009,2024-02-17,Kolhapur,11.62,81.58,24.23,15.75,491.78,NONE
JD-009,2024-02-18,Kolhapur,8.61,72.91,19.28,24.21,500.39,NONE
JD-009,2024-02-19,Kolhapur,4.36,31.58,19.17,16.34,504.74,NONE
JD-009,2024-02-20,Kolhapur,11.46,97.65,49.32,5.27,516.2,NONE
JD-009,2024-02-21,Kolhapur,8.34,66.85,37.25,6.44,524.54,NONE
JD-009,2024-02-22,Kolhapur,9.48,77.0,47.17,14.71,534.01,NONE
JD-009,2024-02-23,Kolhapur,5.2,44.05,25.07,22.45,539.21,NONE
JD-009,2024-02-24,Kolhapur,8.9,64.86,54.53,15.37,548.11,NONE
JD-009,2024-02-25,Kolhapur,4.58,38.62,28.08,21.07,552.7,NONE
JD-009,2024-02-26,Kolhapur,10.54,97.89,37.36,14.1,563.24,NONE
JD-009,2024-02-27,Kolhapur,10.03,72.43,39.04,15.92,573.27,NONE
JD-009,2024-02-28,Kolhapur,4.72,37.34,50.46,22.12,577.98,NONE
JD-009,2024-02-29,Kolhapur,4.79,34.14,28.44,22.5,582.78,NONE
JD-009,2024-03-01,Kolhapur,5.03,43.54,22.42,17.46,587.81,NONE
JD-009,2024-03-02,Kolhapur,6.85,60.42,27.36,17.78,594.66,E001
JD-009,2024-03-03,Kolhapur,5.89,50.84,51.22,7.54,600.54,NONE
JD-009,2024-03-04,Kolhapur,10.93,91.25,23.38,13.55,611.48,NONE
JD-009,2024-03-05,Kolhapur,5.29,45.5,46.94,7.12,616.76,NONE
JD-009,2024-03-06,Kolhapur,8.05,71.51,53.55,15.27,624.81,NONE
JD-009,2024-03-07,Kolhapur,11.6,95.2,33.34,21.96,636.41,NONE
JD-009,2024-03-08,Kolhapur,7.94,63.95,36.93,21.94,644.36,NONE
JD-009,2024-03-09,Kolhapur,10.66,84.0,31.07,14.84,655.01,NONE
JD-009,2024-03-10,Kolhapur,8.58,64.2,48.25,14.73,663.59,NONE
JD-009,2024-03-11,Kolhapur,6.67,47.78,27.55,23.99,670.27,NONE
JD-009,2024-03-12,Kolhapur,6.44,47.09,35.82,11.14,676.71,NONE
JD-009,2024-03-13,Kolhapur,4.28,32.91,38.93,16.03,680.99,E002
JD-009,2024-03-14,Kolhapur,6.85,54.75,54.64,12.55,687.84,NONE
JD-009,2024-03-15,Kolhapur,6.07,45.45,35.71,20.19,693.91,NONE
JD-009,2024-03-16,Kolhapur,5.65,48.73,19.43,13.38,699.56,NONE
JD-009,2024-03-17,Kolhapur,10.21,78.85,39.66,9.1,709.76,NONE
JD-009,2024-03-18,Kolhapur,9.94,69.83,50.43,8.96,719.7,NONE
JD-009,2024-03-19,Kolhapur,11.0,85.31,45.59,11.38,730.69,NONE
JD-009,2024-03-20,Kolhapur,11.25,81.08,25.3,14.86,741.94,NONE
JD-009,2024-03-21,Kolhapur,4.66,34.35,53.83,24.53,746.6,NONE
JD-009,2024-03-22,Kolhapur,7.01,64.14,38.96,10.39,753.61,NONE
JD-009,2024-03-23,Kolhapur,9.62,81.82,55.52,10.3,763.23,NONE
JD-009,2024-03-24,Kolhapur,9.38,65.89,22.88,5.08,772.6,E003
JD-009,2024-03-25,Kolhapur,12.0,106.22,47.98,15.19,784.6,NONE
JD-009,2024-03-26,Kolhapur,6.4,46.53,29.26,12.52,791.0,NONE
JD-009,2024-03-27,Kolhapur,10.05,82.56,21.53,5.36,801.05,NONE
JD-009,2024-03-28,Kolhapur,4.82,38.07,53.44,17.75,805.87,NONE
JD-009,2024-03-29,Kolhapur,10.41,83.7,32.13,7.17,816.28,NONE
JD-009,2024-03-30,Kolhapur,11.01,96.95,24.91,15.25,827.29,E003
JD-009,2024-03-31,Kolhapur,7.9,66.53,53.92,16.6,835.19,NONE
JD-009,2024-04-01,Kolhapur,8.32,58.45,20.99,8.75,843.51,E002
JD-009,2024-04-02,Kolhapur,4.26,37.11,45.61,7.72,847.77,E003
JD-009,2024-04-03,Kolhapur,10.69,77.79,29.87,9.98,858.46,NONE
JD-009,2024-04-04,Kolhapur,6.98,52.48,36.87,13.15,865.44,NONE
JD-009,2024-04-05,Kolhapur,11.89,83.69,23.94,6.06,877.33,NONE
JD-009,2024-04-06,Kolhapur,9.01,63.35,49.83,15.24,886.34,NONE
JD-009,2024-04-07,Kolhapur,8.22,67.93,25.01,8.95,894.55,NONE
JD-009,2024-04-08,Kolhapur,6.55,54.67,26.48,7.33,901.1,NONE
JD-009,2024-04-09,Kolhapur,11.76,81.79,48.57,20.76,912.86,NONE
JD-009,2024-04-10,Kolhapur,6.38,46.12,24.07,18.95,919.24,NONE
JD-009,2024-04-11,Kolhapur,9.14,80.52,53.6,18.84,928.38,NONE
JD-009,2024-04-12,Kolhapur,5.25,39.32,50.05,9.19,933.63,NONE
JD-009,2024-04-13,Kolhapur,4.58,39.45,33.65,23.4,938.21,NONE
JD-009,2024-04-14,Kolhapur,9.2,65.53,53.99,10.17,947.41,E003
JD-009,2024-04-15,Kolhapur,6.7,52.78,20.55,14.93,954.11,NONE
JD-009,2024-04-16,Kolhapur,4.99,39.28,31.72,20.46,959.1,NONE
JD-009,2024-04-17,Kolhapur,10.43,75.84,32.31,12.47,969.52,NONE
JD-009,2024-04-18,Kolhapur,5.21,46.1,45.01,8.81,974.73,NONE
JD-009,2024-04-19,Kolhapur,6.93,49.63,42.07,7.43,981.67,NONE
JD-009,2024-04-20,Kolhapur,11.89,104.63,33.19,16.57,993.56,NONE
JD-009,2024-04-21,Kolhapur,11.29,93.15,25.15,12.57,1004.85,E003
JD-009,2024-04-22,Kolhapur,10.75,91.01,42.91,22.34,1015.59,NONE
JD-009,2024-04-23,Kolhapur,11.15,101.94,22.18,15.88,1026.74,NONE
JD-009,2024-04-24,Kolhapur,9.92,86.78,41.27,8.34,1036.67,NONE
JD-009,2024-04-25,Kolhapur,10.38,89.83,21.86,14.28,1047.05,NONE
JD-009,2024-04-26,Kolhapur,5.39,41.64,19.32,13.01,1052.44,NONE
JD-009,2024-04-27,Kolhapur,8.4,70.63,43.38,21.73,1060.84,NONE
JD-009,2024-04-28,Kolhapur,5.72,41.18,50.39,8.13,1066.56,NONE
JD-009,2024-04-29,Kolhapur,11.8,105.62,37.32,24.63,1078.36,NONE
JD-009,2024-04-30,Kolhapur,4.78,36.51,42.44,12.0,1083.14,NONE
JD-009,2024-05-01,Kolhapur,11.43,80.68,39.13,16.82,1094.57,NONE
JD-009,2024-05-02,Kolhapur,9.22,69.38,32.24,21.87,1103.79,NONE
JD-009,2024-05-03,Kolhapur,5.56,49.56,39.62,20.24,1109.35,NONE
JD-009,2024-05-04,Kolhapur,9.71,71.9,39.85,22.35,1119.06,NONE
JD-009,2024-05-05,Kolhapur,7.46,69.01,35.51,7.86,1126.51,NONE
JD-009,2024-05-06,Kolhapur,7.12,65.59,30.56,22.36,1133.63,NONE
JD-009,2024-05-07,Kolhapur,11.05,85.68,21.75,19.49,1144.68,NONE
JD-009,2024-05-08,Kolhapur,6.49,57.18,35.15,14.71,1151.17,NONE
JD-009,2024-05-09,Kolhapur,10.22,80.07,35.17,12.52,1161.39,NONE
JD-009,2024-05-10,Kolhapur,6.94,56.77,48.8,12.24,1168.33,NONE
JD-009,2024-05-11,Kolhapur,8.19,69.93,28.69,10.55,1176.53,NONE
JD-009,2024-05-12,Kolhapur,11.47,99.34,40.16,17.95,1187.99,NONE
JD-009,2024-05-13,Kolhapur,4.23,35.59,37.64,15.91,1192.23,NONE
JD-009,2024-05-14,Kolhapur,6.88,48.81,25.85,24.01,1199.1,NONE
JD-009,2024-05-15,Kolhapur,7.27,58.43,20.61,5.75,1206.37,NONE
JD-009,2024-05-16,Kolhapur,9.74,79.96,37.61,9.86,1216.11,NONE
JD-009,2024-05-17,Kolhapur,9.96,72.8,25.73,14.21,1226.07,NONE
JD-009,2024-05-18,Kolhapur,6.29,47.2,42.7,18.02,1232.36,E001
JD-009,2024-05-19,Kolhapur,10.6,83.9,21.37,10.47,1242.95,NONE
JD-009,2024-05-20,Kolhapur,11.84,98.9,45.11,5.15,1254.79,E001
JD-009,2024-05-21,Kolhapur,8.15,56.95,39.87,23.42,1262.94,NONE
JD-009,2024-05-22,Kolhapur,11.75,96.53,35.73,23.9,1274.69,NONE
JD-009,2024-05-23,Kolhapur,9.39,66.27,36.01,9.8,1284.08,NONE
JD-009,2024-05-24,Kolhapur,7.76,62.14,40.35,12.14,1291.83,NONE
JD-009,2024-05-25,Kolhapur,5.31,43.19,49.6,18.28,1297.15,E001
